algorithm_name,env_n,size,best_solution,H,states,time,success
csp_forward_checking,43,12,"[0, 8, 1, 11, 2, 6, 9, 3, 10, 4, 7, 5]",0,115,0.0011866092681884766,True
csp_forward_checking,44,12,"[6, 1, 9, 5, 0, 4, 10, 8, 11, 3, 7, 2]",0,28,0.0005462169647216797,True
csp_forward_checking,45,12,"[4, 1, 9, 6, 3, 11, 0, 8, 10, 5, 7, 2]",0,16,0.00042057037353515625,True
csp_forward_checking,46,12,"[1, 8, 11, 9, 2, 5, 10, 0, 3, 6, 4, 7]",0,76,0.001280069351196289,True
csp_forward_checking,47,12,"[5, 10, 8, 3, 0, 4, 7, 1, 11, 6, 2, 9]",0,13,0.0002598762512207031,True
csp_forward_checking,48,12,"[8, 10, 7, 3, 0, 2, 4, 6, 9, 11, 5, 1]",0,15,0.0004467964172363281,True
csp_forward_checking,49,12,"[1, 7, 11, 8, 6, 2, 0, 10, 4, 9, 5, 3]",0,21,0.00045609474182128906,True
csp_forward_checking,0,15,"[13, 4, 6, 11, 2, 5, 3, 9, 14, 8, 1, 12, 0, 7, 10]",0,31,0.000774383544921875,True
csp_forward_checking,1,15,"[2, 14, 10, 3, 13, 8, 1, 4, 0, 5, 9, 12, 6, 11, 7]",0,64,0.0013570785522460938,True
csp_forward_checking,2,15,"[13, 10, 14, 2, 11, 9, 3, 0, 4, 1, 8, 6, 12, 7, 5]",0,114,0.0023717880249023438,True
csp_forward_checking,3,15,"[3, 11, 2, 14, 9, 13, 0, 4, 7, 1, 6, 12, 10, 8, 5]",0,33,0.0003898143768310547,True
csp_forward_checking,4,15,"[3, 12, 9, 4, 14, 10, 0, 7, 1, 13, 2, 6, 8, 11, 5]",0,71,0.0006632804870605469,True
csp_forward_checking,5,15,"[9, 13, 1, 4, 14, 7, 0, 10, 5, 2, 6, 11, 3, 8, 12]",0,17,0.0003063678741455078,True
csp_forward_checking,6,15,"[12, 7, 5, 13, 1, 14, 4, 6, 10, 0, 11, 3, 8, 2, 9]",0,16,0.0003509521484375,True
csp_forward_checking,7,15,"[5, 1, 8, 11, 3, 6, 9, 14, 12, 0, 2, 13, 7, 10, 4]",0,25,0.0008401870727539062,True
csp_forward_checking,8,15,"[3, 7, 14, 11, 13, 10, 5, 2, 4, 9, 0, 12, 1, 6, 8]",0,177,0.002679109573364258,True
csp_forward_checking,9,15,"[7, 2, 14, 6, 0, 10, 8, 5, 12, 1, 3, 11, 9, 4, 13]",0,115,0.002157926559448242,True
csp_forward_checking,10,15,"[9, 1, 10, 5, 3, 12, 4, 11, 13, 2, 6, 14, 7, 0, 8]",0,37,0.0007798671722412109,True
csp_forward_checking,11,15,"[7, 2, 0, 13, 1, 9, 11, 6, 3, 12, 10, 4, 14, 5, 8]",0,113,0.0019028186798095703,True
csp_forward_checking,12,15,"[7, 0, 12, 8, 1, 5, 9, 13, 4, 10, 3, 6, 14, 11, 2]",0,45,0.0009083747863769531,True
csp_forward_checking,13,15,"[4, 0, 13, 8, 14, 7, 1, 3, 9, 12, 10, 5, 2, 6, 11]",0,50,0.0011677742004394531,True
csp_forward_checking,14,15,"[1, 6, 0, 13, 7, 9, 3, 14, 10, 4, 2, 11, 8, 12, 5]",0,25,0.000705718994140625,True
csp_forward_checking,15,15,"[3, 7, 9, 13, 1, 4, 6, 0, 12, 10, 5, 2, 14, 11, 8]",0,22,0.0006706714630126953,True
csp_forward_checking,16,15,"[5, 14, 9, 4, 2, 11, 8, 10, 12, 3, 0, 7, 1, 6, 13]",0,22,0.0007216930389404297,True
csp_forward_checking,17,15,"[8, 13, 4, 14, 5, 0, 9, 3, 12, 7, 2, 10, 1, 6, 11]",0,50,0.001058340072631836,True
csp_forward_checking,18,15,"[2, 4, 11, 9, 3, 1, 13, 8, 12, 14, 0, 6, 10, 5, 7]",0,23,0.0005466938018798828,True
csp_forward_checking,19,15,"[10, 4, 6, 12, 0, 7, 14, 2, 5, 9, 1, 3, 13, 11, 8]",0,16,0.0005869865417480469,True
csp_forward_checking,20,15,"[14, 7, 9, 4, 2, 5, 10, 12, 1, 11, 13, 6, 3, 0, 8]",0,18,0.0006628036499023438,True
csp_forward_checking,21,15,"[2, 0, 5, 7, 4, 10, 12, 14, 1, 3, 6, 8, 13, 11, 9]",0,124,0.0027892589569091797,True
csp_forward_checking,22,15,"[14, 5, 9, 6, 0, 3, 1, 12, 8, 11, 7, 10, 13, 2, 4]",0,60,0.0006616115570068359,True
csp_forward_checking,23,15,"[14, 7, 0, 2, 6, 1, 9, 11, 13, 4, 10, 12, 5, 3, 8]",0,166,0.0032868385314941406,True
csp_forward_checking,24,15,"[11, 7, 2, 10, 5, 14, 4, 0, 12, 8, 13, 3, 6, 9, 1]",0,33,0.00039768218994140625,True
csp_forward_checking,25,15,"[6, 8, 10, 13, 0, 3, 5, 12, 2, 11, 7, 4, 1, 14, 9]",0,33,0.0003476142883300781,True
csp_forward_checking,26,15,"[11, 6, 0, 13, 8, 1, 14, 7, 2, 10, 12, 4, 9, 5, 3]",0,16,0.00026106834411621094,True
csp_forward_checking,27,15,"[10, 3, 9, 11, 13, 1, 7, 0, 14, 6, 2, 5, 12, 8, 4]",0,215,0.0036427974700927734,True
csp_forward_checking,28,15,"[1, 13, 8, 14, 2, 10, 5, 0, 11, 4, 12, 7, 9, 3, 6]",0,295,0.003077268600463867,True
csp_forward_checking,29,15,"[8, 12, 14, 4, 6, 0, 13, 5, 1, 9, 7, 3, 11, 2, 10]",0,39,0.000354766845703125,True
csp_forward_checking,30,15,"[8, 3, 12, 14, 5, 11, 6, 0, 2, 13, 1, 9, 7, 10, 4]",0,31,0.0005965232849121094,True
csp_forward_checking,31,15,"[0, 2, 5, 14, 10, 7, 13, 11, 1, 4, 6, 9, 3, 12, 8]",0,205,0.003693819046020508,True
csp_forward_checking,32,15,"[1, 9, 0, 2, 10, 8, 13, 4, 12, 14, 6, 11, 3, 5, 7]",0,31,0.0008025169372558594,True
csp_forward_checking,33,15,"[9, 4, 1, 5, 2, 12, 14, 8, 13, 3, 6, 11, 7, 10, 0]",0,21,0.0006480216979980469,True
csp_forward_checking,34,15,"[8, 4, 11, 3, 14, 2, 5, 12, 9, 0, 6, 13, 10, 7, 1]",0,28,0.0007326602935791016,True
csp_forward_checking,35,15,"[8, 5, 1, 13, 6, 10, 12, 14, 4, 0, 3, 11, 2, 7, 9]",0,100,0.0016968250274658203,True
csp_forward_checking,36,15,"[5, 9, 2, 12, 3, 7, 13, 1, 6, 0, 11, 14, 8, 10, 4]",0,33,0.0004563331604003906,True
csp_forward_checking,37,15,"[10, 6, 9, 5, 2, 11, 14, 7, 1, 4, 13, 8, 0, 12, 3]",0,42,0.0009703636169433594,True
csp_forward_checking,38,15,"[10, 4, 0, 14, 11, 13, 1, 6, 8, 2, 12, 3, 9, 7, 5]",0,135,0.0014851093292236328,True
csp_forward_checking,39,15,"[3, 5, 9, 2, 12, 7, 1, 13, 0, 14, 11, 8, 6, 4, 10]",0,22,0.000293731689453125,True
csp_forward_checking,40,15,"[7, 10, 14, 6, 1, 9, 12, 3, 0, 4, 11, 13, 5, 2, 8]",0,20,0.0006666183471679688,True
csp_forward_checking,41,15,"[6, 2, 11, 14, 3, 10, 13, 4, 0, 9, 12, 5, 8, 1, 7]",0,20,0.0006048679351806641,True
csp_forward_checking,42,15,"[10, 0, 13, 5, 1, 14, 6, 2, 9, 12, 3, 7, 4, 11, 8]",0,59,0.0016486644744873047,True
csp_forward_checking,43,15,"[0, 9, 12, 4, 2, 7, 11, 1, 14, 6, 13, 10, 8, 3, 5]",0,27,0.0005886554718017578,True
csp_forward_checking,44,15,"[6, 2, 9, 11, 3, 10, 4, 1, 5, 0, 12, 14, 8, 13, 7]",0,73,0.0014033317565917969,True
csp_forward_checking,45,15,"[4, 13, 9, 12, 6, 0, 3, 10, 8, 14, 2, 7, 1, 11, 5]",0,53,0.0012979507446289062,True
csp_forward_checking,46,15,"[14, 0, 13, 1, 9, 2, 6, 11, 3, 10, 12, 5, 8, 4, 7]",0,131,0.002619028091430664,True
csp_forward_checking,47,15,"[5, 0, 8, 6, 14, 3, 13, 9, 12, 4, 1, 11, 2, 10, 7]",0,56,0.0011675357818603516,True
csp_forward_checking,48,15,"[8, 10, 2, 14, 9, 0, 3, 11, 7, 5, 13, 1, 4, 6, 12]",0,16,0.0006470680236816406,True
csp_forward_checking,49,15,"[1, 13, 5, 8, 4, 7, 14, 11, 2, 0, 3, 6, 9, 12, 10]",0,19,0.000659942626953125,True
